@relation miml_birds.arff_minimax_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute min_f1 numeric
@attribute min_f2 numeric
@attribute min_f3 numeric
@attribute min_f4 numeric
@attribute min_f5 numeric
@attribute min_f6 numeric
@attribute min_f7 numeric
@attribute min_f8 numeric
@attribute min_f9 numeric
@attribute min_f10 numeric
@attribute min_f11 numeric
@attribute min_f12 numeric
@attribute min_f13 numeric
@attribute min_f14 numeric
@attribute min_f15 numeric
@attribute min_f16 numeric
@attribute min_f17 numeric
@attribute min_f18 numeric
@attribute min_f19 numeric
@attribute min_f20 numeric
@attribute min_f21 numeric
@attribute min_f22 numeric
@attribute min_f23 numeric
@attribute min_f24 numeric
@attribute min_f25 numeric
@attribute min_f26 numeric
@attribute min_f27 numeric
@attribute min_f28 numeric
@attribute min_f29 numeric
@attribute min_f30 numeric
@attribute min_f31 numeric
@attribute min_f32 numeric
@attribute min_f33 numeric
@attribute min_f34 numeric
@attribute min_f35 numeric
@attribute min_f36 numeric
@attribute min_f37 numeric
@attribute min_f38 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute max_f13 numeric
@attribute max_f14 numeric
@attribute max_f15 numeric
@attribute max_f16 numeric
@attribute max_f17 numeric
@attribute max_f18 numeric
@attribute max_f19 numeric
@attribute max_f20 numeric
@attribute max_f21 numeric
@attribute max_f22 numeric
@attribute max_f23 numeric
@attribute max_f24 numeric
@attribute max_f25 numeric
@attribute max_f26 numeric
@attribute max_f27 numeric
@attribute max_f28 numeric
@attribute max_f29 numeric
@attribute max_f30 numeric
@attribute max_f31 numeric
@attribute max_f32 numeric
@attribute max_f33 numeric
@attribute max_f34 numeric
@attribute max_f35 numeric
@attribute max_f36 numeric
@attribute max_f37 numeric
@attribute max_f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
244,0.928338,0.87773,0.369595,0.420983,0.000278,0.054141,-0.000341,-0.00451,0,0.007151,0.372549,0.138889,21.665983,7.889451,84,104,20,9,184,59,12.106017,0.439375,0.002984,0.002984,0,0.010601,0.014196,0.012618,0.000497,0.00547,0.001989,0.001986,0,0.009804,0.01735,0.007886,0,0.002486,0.989826,0.993309,0.888259,0.552124,0.015868,0.082948,0.000109,0.009273,0.000413,0.013122,0.905882,0.727273,33.085915,24.024637,215,243,109,164,7057,455,70.720093,0.971429,0.237864,0.194346,0.091837,0.088435,0.348086,0.141304,0.086614,0.150538,0.165049,0.215686,0.068627,0.12585,0.44356,0.119166,0.084416,0.193548,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,0.924411,0.971639,0.401078,0.428462,0.000261,0.07333,-0.000001,-0.001953,0,0.010144,0.407843,0.27027,24.732517,13.713225,93,111,18,38,572,106,19.643356,0.836257,0.002317,0.002317,0,0,0.323077,0.078795,0.000579,0.001159,0.001738,0.001738,0,0.060834,0.303846,0.007692,0,0.001159,0.940894,0.993718,0.456967,0.509598,0.000356,0.073477,0,0.005513,0,0.011026,0.454902,0.654545,26.970905,13.756912,106,128,22,166,3162,375,44.473434,0.865827,0.038462,0.007692,0.003476,0.067787,0.34299,0.126923,0.007692,0.011538,0.011538,0.003846,0.003846,0.142308,0.356895,0.076477,0.001738,0.011538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,0.925965,0.933875,0.241018,0.448737,0.00022,0.046042,-0.000188,-0.002186,0,0.006119,0.247059,0.127273,21.604939,7.403908,52,69,15,16,211,54,13.819905,0.385912,0.002399,0.001371,0.004455,0.063742,0.095775,0.060606,0,0.002056,0.002399,0.001028,0.002742,0.045236,0.071362,0.04695,0.003084,0.001371,0.979677,0.995312,0.458086,0.519812,0.004574,0.077521,0.000038,0.00547,0.000041,0.011309,0.517647,0.789916,29.28096,21.77424,86,141,73,228,5577,653,76.458488,0.879167,0.024413,0.022989,0.045455,0.151515,0.307402,0.136986,0.061033,0.023592,0.045455,0.025352,0.098485,0.176245,0.452022,0.094836,0.148402,0.119249,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
248,0.925875,0.859493,0.372414,0.476749,0.000241,0.06072,-0.000002,0.000123,0,0.008739,0.368627,0.348148,22.776283,8.161003,84,105,17,9,237,59,14.687764,0.646092,0.001044,0.00198,0,0.006993,0.020979,0.027972,0.00297,0.00099,0.00174,0.00174,0,0.020979,0.020979,0.013986,0.00198,0.00099,0.967929,0.995115,0.773053,0.549031,0.001151,0.07276,0.000001,0.002005,0.000003,0.010273,0.764706,0.5,30.505156,22.944229,181,213,32,220,3977,484,58.902691,0.894464,0.307692,0.062937,0.014787,0.090573,0.33055,0.09604,0.055944,0.062937,0.237762,0.013986,0.013986,0.173752,0.464161,0.151571,0.025878,0.111888,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
249,0.893737,0.944688,0.788209,0.452153,0.000107,0.075858,0,0.006955,0,0.011864,0.792157,0.105263,22.497175,8.238755,195,207,12,20,177,60,20.338984,0.7375,0.027273,0.018182,0.081818,0.063636,0.227273,0.1,0,0.018182,0.018182,0.009091,0,0.145455,0.190909,0.072727,0.018182,0.009091,0.893737,0.944688,0.788209,0.452153,0.000107,0.075858,0,0.006955,0,0.011864,0.792157,0.105263,22.497175,8.238755,195,207,12,20,177,60,20.338984,0.7375,0.027273,0.018182,0.081818,0.063636,0.227273,0.1,0,0.018182,0.018182,0.009091,0,0.145455,0.190909,0.072727,0.018182,0.009091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.907655,0.92093,0.331045,0.480113,0.000135,0.061759,-0.000002,-0.003633,0,0.007774,0.32549,0.153846,22.30822,6.805482,77,92,12,14,252,59,13.185606,0.691358,0.002935,0.001664,0,0.011299,0.025424,0.005848,0,0.001467,0.001834,0.000734,0,0,0.050847,0.020619,0,0,0.957034,0.994202,0.911024,0.527981,0.000624,0.091907,0.000001,0.003063,0.000001,0.014906,0.917647,0.705882,37.642487,32.713837,226,241,24,184,3860,415,48.623657,0.893519,0.084746,0.016,0.033898,0.309942,0.34226,0.112994,0.101695,0.152542,0.059322,0.024,0.097938,0.327485,0.438602,0.175141,0.084746,0.177966,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
251,0.930333,0.97822,0.396554,0.325062,0.00032,0.056581,-0.000002,0.002795,0,0.006833,0.403922,0.015152,28.952812,21.073275,88,112,24,67,996,181,32.89257,0.619403,0.002524,0.002524,0,0,0.198728,0.041141,0.0053,0.002019,0.002524,0.002019,0.00631,0.0737,0.295707,0.004769,0.00159,0.00631,0.939679,0.994602,0.454902,0.431905,0.000404,0.074295,0.000001,0.014054,0.000001,0.012651,0.454902,0.421296,42.542358,35.886757,102,131,29,217,4993,503,50.672741,0.793421,0.019078,0.011129,0.004038,0.030288,0.341242,0.225755,0.060413,0.004769,0.00318,0.00318,0.015898,0.147854,0.39576,0.071429,0.012872,0.007949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,0.901948,0.945288,0.416996,0.491697,0.000144,0.066025,-0.000001,-0.00163,0,0.009015,0.407843,0.258621,21.824074,11.040318,96,117,13,19,216,56,14.518518,0.732042,0.00565,0,0,0.042373,0.145161,0.032389,0,0.004762,0.006349,0.003175,0,0.008065,0.234818,0.014286,0,0,0.941045,0.981478,0.591921,0.524943,0.000344,0.078766,0,0.001485,0,0.012109,0.592157,0.741935,25.63065,15.29458,144,157,21,59,907,154,26.147739,0.874494,0.024194,0.01746,0.053968,0.153226,0.331984,0.16129,0.031073,0.024194,0.024194,0.024194,0.014286,0.214286,0.354839,0.19774,0.039548,0.003175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.919714,0.935715,0.316277,0.416123,0.00019,0.058993,-0.000047,-0.005689,0,0.007714,0.313726,0.15894,22.114679,11.075728,59,89,16,17,266,59,13.086466,0.409847,0.006667,0,0,0,0.080925,0.051264,0,0.002424,0,0.003546,0,0.043333,0.06383,0.05343,0.014545,0.003333,0.979843,0.99218,0.580206,0.547812,0.00346,0.076566,0.000015,0.00612,0.000029,0.01156,0.584314,0.857143,26.765087,15.046568,139,157,76,156,5253,569,80.881531,0.869281,0.052023,0.047273,0.033213,0.159574,0.272727,0.226667,0.046781,0.039216,0.046243,0.028902,0.040881,0.198582,0.287365,0.256667,0.156069,0.075145,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
254,0.929311,0.964112,0.575,0.525386,0.00023,0.074206,0,-0.001593,0,0.010972,0.576471,0.5,23.013441,7.584814,139,154,15,31,372,92,22.752687,0.8,0.022727,0,0.083333,0.121212,0.090909,0.037879,0.068182,0.007576,0.045455,0.007576,0.05303,0.05303,0.219697,0.136364,0.045455,0.007576,0.929311,0.964112,0.575,0.525386,0.00023,0.074206,0,-0.001593,0,0.010972,0.576471,0.5,23.013441,7.584814,139,154,15,31,372,92,22.752687,0.8,0.022727,0,0.083333,0.121212,0.090909,0.037879,0.068182,0.007576,0.045455,0.007576,0.05303,0.05303,0.219697,0.136364,0.045455,0.007576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.94584,0.942957,0.368742,0.479518,0.000426,0.059811,-0.000001,-0.007597,0,0.008095,0.360784,0.2,21.245399,6.386642,80,106,20,19,307,77,13.724537,0.609127,0.038462,0.00641,0,0,0.027586,0.066225,0,0.00641,0.017857,0,0,0.038462,0.044643,0.014925,0.033113,0.006623,0.96554,0.955292,0.59541,0.57375,0.001006,0.075368,0.000008,0.002392,0.000002,0.011661,0.576471,0.789474,24.557018,9.989624,141,166,30,24,527,86,23.534203,0.9,0.156716,0.10596,0.044872,0.134615,0.185897,0.258929,0.10596,0.059701,0.110345,0.035714,0.116071,0.166667,0.141026,0.128205,0.107143,0.119403,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
256,0.934248,0.904009,0.277914,0.449774,0.000264,0.063103,-0.000131,-0.006393,0,0.008468,0.278431,0.166667,23.650675,8.442005,52,79,17,12,170,56,12.645162,0.50974,0.015066,0.014599,0,0,0.01087,0.023828,0.003766,0.009416,0.02719,0.005435,0.011914,0.009091,0.018182,0.01519,0.011392,0.007407,0.982133,0.989934,0.41648,0.573161,0.004034,0.07873,0.0001,0.005894,0.000041,0.010723,0.45098,0.883721,27.644892,14.421437,88,127,73,115,3978,466,55.249687,0.867133,0.118987,0.311111,0.148776,0.120527,0.075325,0.072626,0.181818,0.125,0.090909,0.140741,0.162963,0.131387,0.167608,0.094891,0.116759,0.181818,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
258,0.931169,0.944761,0.353855,0.43808,0.000369,0.066377,-0.000017,-0.002608,0,0.008688,0.345098,0.251748,21.178839,8.691831,70,107,19,19,239,67,18.782427,0.500855,0.009266,0.004633,0.004471,0.040238,0.064417,0.002981,0.00149,0.002981,0.00695,0.004633,0.004633,0.018692,0.046729,0.035521,0.001544,0.005277,0.971751,0.992413,0.425792,0.530749,0.001807,0.083382,0.00001,0.006951,0.000006,0.012438,0.45098,0.833333,24.074102,10.701935,94,124,39,144,3981,364,58.599998,0.837753,0.042945,0.088957,0.042216,0.073879,0.421759,0.110429,0.122699,0.055215,0.065421,0.018692,0.034301,0.081967,0.475676,0.214953,0.158879,0.030675,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
260,0.919729,0.911916,0.350828,0.438549,0.000186,0.050642,-0.000015,-0.004931,0,0.00617,0.352941,0.126866,22.309574,9.959593,81,98,14,13,223,51,11.663677,0.646617,0.00377,0.002828,0,0.007163,0.008032,0,0,0.000943,0.002828,0.001885,0,0.009524,0.007143,0.008621,0,0.001885,0.977125,0.992329,0.931194,0.575305,0.002382,0.080171,0.000022,0.00772,0.000011,0.012238,0.92549,0.722222,29.877319,18.983402,220,255,51,135,2025,305,48.400105,0.93609,0.136508,0.162162,0.158163,0.061224,0.390198,0.227794,0.13285,0.171429,0.158621,0.137755,0.065657,0.154098,0.456173,0.172185,0.147959,0.290476,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261,0.892096,0.931437,0.355315,0.479193,0.000104,0.066496,-0.000001,-0.003511,0,0.008715,0.356863,0.411765,21.074867,7.764319,81,98,11,15,181,57,17.331879,0.684492,0.003215,0.002188,0,0.028446,0.064024,0,0,0,0.004376,0,0,0.037199,0,0,0,0,0.954959,0.988952,0.952816,0.548223,0.000564,0.090996,0.000001,0.002422,0.000001,0.013618,0.952941,0.839286,24.458563,11.293408,235,250,27,94,1269,222,42.560608,0.84375,0.060976,0.109375,0.17037,0.222222,0.38512,0.115854,0.039634,0.022222,0.04878,0.02439,0.140625,0.322368,0.450766,0.206349,0.091463,0.079268,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
262,0.95919,0.954796,0.55314,0.442392,0.000692,0.059178,-0.000003,-0.007095,0.000001,0.007594,0.545098,0.214286,24.387686,9.802697,120,175,28,28,645,104,14.830311,0.49548,0.049223,0.028497,0.032746,0.02331,0.030227,0.03022,0.036269,0.018648,0.055416,0.015113,0,0.021978,0.017483,0.01049,0.020979,0.083123,0.97639,0.963505,0.857951,0.599094,0.00318,0.075608,0.000132,0.006683,0.000027,0.010697,0.870588,0.851852,31.436529,19.061586,203,235,59,33,878,170,32.915718,0.832222,0.153846,0.104396,0.124352,0.062176,0.048951,0.157658,0.098237,0.103275,0.120879,0.056995,0.023316,0.112613,0.11399,0.063187,0.052198,0.153153,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,0.930185,0.928784,0.306848,0.448638,0.000238,0.065015,-0.000024,-0.000569,0,0.008609,0.317647,0.210227,23.21224,8.67608,71,86,15,15,206,52,13.126214,0.62237,0.019192,0.008604,0,0.037383,0.038462,0.084112,0,0.009346,0.022222,0.009346,0,0.065421,0.070336,0.039755,0.046729,0.017208,0.974366,0.993816,0.585341,0.521323,0.001823,0.076483,0.000035,0.00551,0.000008,0.010967,0.572549,0.785714,24.601345,9.444012,127,170,55,178,6190,551,49.827835,0.915556,0.070336,0.070336,0.073394,0.076482,0.214953,0.128205,0.128205,0.032323,0.065421,0.040153,0.065421,0.12844,0.132323,0.111855,0.089744,0.168224,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
264,0.957528,0.917232,0.452426,0.534242,0.000648,0.077616,0.000001,-0.001026,0.000001,0.011411,0.435294,0.25,24.744755,8.874488,104,128,24,13,286,58,11.762238,0.916667,0.097345,0,0.035398,0.115044,0.106195,0.026549,0,0.00885,0.150442,0.017699,0.079646,0.044248,0.026549,0.053097,0.044248,0.19469,0.957528,0.917232,0.452426,0.534242,0.000648,0.077616,0.000001,-0.001026,0.000001,0.011411,0.435294,0.25,24.744755,8.874488,104,128,24,13,286,58,11.762238,0.916667,0.097345,0,0.035398,0.115044,0.106195,0.026549,0,0.00885,0.150442,0.017699,0.079646,0.044248,0.026549,0.053097,0.044248,0.19469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,0.947419,0.935468,0.522269,0.31858,0.00042,0.058221,-0.000002,-0.002525,0,0.01136,0.45098,0.211538,23.536884,8.88835,102,143,21,17,244,64,16.786884,0.407201,0.07438,0.102294,0.027725,0.027725,0.036329,0.008264,0,0.024793,0.07438,0.041322,0.029637,0.110899,0.024793,0.033058,0.034417,0.041322,0.983582,0.983336,0.533731,0.56324,0.008205,0.079085,0.000231,0.015977,0.000114,0.011449,0.537255,0.25,25.958357,11.943671,122,184,82,105,3506,424,51.276669,0.683473,0.090822,0.132231,0.057851,0.099174,0.090909,0.043021,0.042065,0.062141,0.108031,0.059273,0.07438,0.14876,0.111855,0.06501,0.07438,0.048757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,0.902501,0.922297,0.312999,0.457034,0.000155,0.063223,-0.000022,-0.008234,0,0.007943,0.294118,0.34375,21.390877,7.17685,70,92,13,14,190,57,17.1,0.519048,0.004032,0,0.001441,0.003472,0.03125,0.027778,0.001344,0.001344,0.002688,0.002688,0,0.038194,0.047771,0.020833,0,0,0.977154,0.990901,0.57948,0.598067,0.002675,0.082753,0.000017,0.004099,0.000013,0.012654,0.564706,0.85,24.426315,12.773145,135,167,49,115,4357,400,69.595474,0.953177,0.0625,0.069444,0.152778,0.3125,0.392473,0.171233,0.09375,0.034722,0.072917,0.073248,0.070064,0.173611,0.400538,0.229167,0.152778,0.208333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
268,0.915287,0.955755,0.439641,0.488779,0.000162,0.073838,0,-0.004156,0,0.008976,0.447059,0.73913,22.627377,8.453739,106,119,13,24,263,67,17.068441,0.652674,0.015748,0.007874,0,0.018182,0.019835,0.041322,0.070866,0.031496,0.023622,0.007874,0,0.019835,0.018182,0.024793,0.015748,0,0.96962,0.974205,0.521388,0.542561,0.001215,0.076195,0,-0.000355,0.000003,0.011327,0.517647,0.73913,25.560352,12.295245,114,151,37,47,1135,205,37.026432,0.842949,0.066116,0.157025,0.024793,0.102362,0.19685,0.047244,0.08595,0.044628,0.117355,0.097521,0.061157,0.031496,0.267717,0.181102,0.07438,0.128926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
269,0.971192,0.934326,0.719352,0.499419,0.001439,0.067422,0.000003,0.001855,0.000004,0.009166,0.686275,0.375,23.244112,7.436838,165,201,36,17,467,98,20.565311,0.763072,0.147651,0.020134,0.053691,0.026846,0.013423,0.04698,0.040268,0.120805,0.080537,0.026846,0,0.073826,0.067114,0.026846,0.053691,0.201342,0.971192,0.934326,0.719352,0.499419,0.001439,0.067422,0.000003,0.001855,0.000004,0.009166,0.686275,0.375,23.244112,7.436838,165,201,36,17,467,98,20.565311,0.763072,0.147651,0.020134,0.053691,0.026846,0.013423,0.04698,0.040268,0.120805,0.080537,0.026846,0,0.073826,0.067114,0.026846,0.053691,0.201342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,0.921185,0.911297,0.395918,0.370233,0.000185,0.040196,-0.001017,-0.006151,0,0.004159,0.403922,0.16,23.643478,7.298827,78,107,13,15,230,56,13.634783,0.548077,0.026549,0.017699,0,0.004785,0.002635,0.003709,0.011407,0.026549,0.035398,0.017699,0,0.002584,0.004027,0,0,0.017699,0.992579,0.977373,0.752407,0.609257,0.022858,0.082864,0.000287,0.007488,0.001076,0.012948,0.792157,0.722222,30.550495,14.697686,162,236,153,55,5119,435,48.836384,0.931174,0.424242,0.089578,0.027692,0.247788,0.053097,0.097345,0.128028,0.155786,0.221843,0.128378,0.069799,0.062975,0.371681,0.053097,0.071672,0.214533,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
271,0.960787,0.863071,0.67305,0.451099,0.00078,0.064259,-0.000039,0.002095,0.000001,0.008915,0.682353,0.25,23.359688,9.010562,139,198,27,9,191,52,14.157068,0.701015,0.175824,0.015267,0.010989,0.01145,0.003817,0.007634,0.087912,0.032967,0.091603,0,0,0.015267,0.01145,0.019084,0.01145,0.141221,0.982346,0.9437,0.71827,0.56086,0.003798,0.065157,0.000004,0.006008,0.000029,0.008934,0.701961,0.375,24.947643,9.608973,171,200,61,21,898,151,25.390869,0.786008,0.351145,0.098901,0.015267,0.032967,0.021978,0.021978,0.125954,0.09542,0.197802,0.045802,0.038168,0.032967,0.032967,0.021978,0.032967,0.197802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,0.920417,0.901218,0.331549,0.324233,0.000201,0.033751,-0.001991,-0.008661,0,0.003631,0.341176,0,23.023256,7.181982,71,99,16,12,172,54,12.623377,0.421569,0.02963,0,0,0,0.006479,0.001949,0,0.005025,0.01005,0.007634,0,0.007634,0,0,0,0.008917,0.992727,0.983247,0.885274,0.621286,0.026132,0.087675,0.000103,0.009374,0.001323,0.014604,0.882353,0.688172,33.366474,17.870478,217,234,158,94,6631,762,87.565071,0.88,0.332103,0.148936,0.159574,0.114504,0.126582,0.207407,0.160377,0.205096,0.215287,0.117197,0.085106,0.223404,0.194093,0.111111,0.188679,0.351145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,0.930978,0.918296,0.357197,0.458812,0.00028,0.055422,-0.000025,-0.00314,0,0.007398,0.356863,0.12766,22.996178,6.941519,81,103,17,14,181,57,16.333334,0.485577,0.019802,0.004651,0,0,0.018433,0.004608,0.005236,0.005236,0.009091,0.004608,0,0.015707,0.010471,0.010471,0.020151,0.013605,0.975367,0.97691,0.91409,0.540098,0.00228,0.098715,0.00001,0.005837,0.000009,0.015046,0.945098,0.901961,25.739361,10.513473,213,249,43,52,1039,271,72.71386,0.832532,0.156682,0.184332,0.120907,0.178218,0.143564,0.195402,0.111628,0.108844,0.18894,0.151832,0.10303,0.252475,0.212121,0.195402,0.181395,0.176471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,0.937512,0.918655,0.407249,0.514548,0.000307,0.077767,0,-0.002273,0,0.01195,0.396078,0.583333,23.038794,6.040328,95,112,17,13,213,52,12.694836,0.849817,0.073171,0,0.0625,0.0625,0.0875,0.0875,0,0.02439,0.085366,0.02439,0,0.05,0.036585,0.0375,0.04878,0,0.950165,0.925177,0.518806,0.526099,0.000463,0.078973,0.000001,-0.000559,0,0.012169,0.498039,0.615385,23.967136,7.678019,122,143,21,14,232,56,13.517241,0.894958,0.1,0.0125,0.097561,0.097561,0.097561,0.207317,0,0.025,0.1375,0.0375,0.0625,0.097561,0.05,0.073171,0.1875,0.036585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,0.946922,0.946796,0.350529,0.476028,0.000415,0.061292,0.000001,-0.009215,0,0.009982,0.337255,0.190476,24.051912,8.88835,79,101,22,22,366,79,17.051912,0.666667,0.054878,0.010929,0,0.103825,0.098361,0.032787,0,0.018293,0.02439,0.018293,0.081967,0.032787,0.030488,0.02439,0.012195,0.030488,0.956962,0.950733,0.389621,0.597084,0.000677,0.075955,0.000005,0.005438,0.000001,0.011441,0.376471,0.652174,24.608173,9.351662,88,114,26,24,416,88,18.615385,0.756198,0.114754,0.140244,0.060976,0.152439,0.121951,0.04878,0.087432,0.071038,0.060109,0.027322,0.109756,0.152439,0.04918,0.081967,0.021858,0.125683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,0.939446,0.90416,0.372042,0.40024,0.000316,0.055741,-0.000288,-0.007596,0,0.006702,0.384314,0.142077,23.886076,8.13804,79,106,18,12,197,53,10.13009,0.451761,0.00813,0.012,0,0,0.011561,0.023121,0.040346,0.004,0.028818,0.004,0,0,0.017241,0.017857,0.017857,0.017857,0.991939,0.99566,0.94541,0.598767,0.018352,0.078766,0.000487,0.011752,0.000735,0.010344,0.964706,0.84375,33.839382,17.344261,223,255,155,268,22845,1491,97.311493,0.84188,0.1887,0.187135,0.080692,0.083573,0.116,0.118156,0.138211,0.132948,0.150289,0.208791,0.10119,0.146341,0.140351,0.104,0.146341,0.300813,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,0.92508,0.918231,0.673433,0.490856,0.000213,0.053413,-0.000292,-0.015099,0,0.006907,0.678431,0.357143,24.061855,9.552845,152,179,15,15,194,51,10.178363,0.378394,0.042857,0.014286,0.011429,0.014706,0.019608,0.019608,0,0.021429,0.028571,0.021429,0,0.014286,0.011111,0.007407,0.007407,0.04902,0.983732,0.930009,0.954819,0.675296,0.00838,0.073249,0,0.003326,0.00012,0.011677,0.976471,0.809524,27.746193,16.332867,229,255,77,22,641,188,55.138847,0.876923,0.367647,0.048148,0.025926,0.04,0.082857,0.328571,0.083333,0.137037,0.196078,0.042857,0.028571,0.057143,0.064286,0.142857,0.064286,0.144444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.924757,0.882302,0.415566,0.481863,0.00021,0.055444,-0.000016,-0.00641,0,0.006672,0.372549,0.25,22.783281,8.111333,76,122,15,10,213,58,15.793427,0.357707,0.005305,0,0.03434,0.03125,0.021429,0.007874,0,0,0.01061,0.013263,0,0.018519,0.027778,0.027778,0.016667,0.005556,0.984065,0.991982,0.78659,0.575876,0.006053,0.067456,0.000163,0.003616,0.000085,0.009322,0.776471,0.77707,26.011152,10.316362,187,217,85,158,4804,743,114.914444,0.861333,0.194444,0.111111,0.133858,0.122222,0.133333,0.166667,0.157143,0.055118,0.203704,0.092593,0.078571,0.209549,0.205556,0.155556,0.095536,0.221429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,0.921531,0.902671,0.506436,0.440939,0.000197,0.052296,-0.000066,-0.006634,0,0.006319,0.505882,0.148148,22.536425,6.82613,120,138,17,11,186,55,15.076923,0.484837,0.013393,0.013072,0,0.020921,0.014164,0.016736,0,0.004444,0.018229,0.013021,0.014634,0.013333,0.006329,0.012658,0,0,0.982763,0.980055,0.940316,0.529606,0.004268,0.096529,0.000098,0.008821,0.000041,0.015739,0.921569,0.9375,27.501608,13.916033,229,254,72,54,1758,302,51.87941,0.838875,0.236133,0.188285,0.125,0.143791,0.224638,0.190244,0.119454,0.138075,0.09205,0.133333,0.12426,0.151786,0.167131,0.209756,0.084967,0.170886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
